2019-04-20 16:01:07 ===== Starting: rave =====
2019-04-20 16:01:10 Run
2019-04-20 16:01:10 id = 5 (local); Seed = 0; Starting new sample
2019-04-21 11:58:02 id = 4 (local); Seed = 3503; Starting new sample
2019-04-21 11:58:11 id = 3 (local); Seed = 3498; Done (0)
2019-04-21 11:58:11 id = 3 (local); Seed = 3504; Starting new sample
2019-04-21 11:58:21 id = 5 (local); Seed = 3499; Done (1)
2019-04-21 11:58:21 id = 5 (local); Seed = 3505; Starting new sample
2019-04-21 11:58:31 id = 2 (local); Seed = 3500; Done (0)
2019-04-21 11:58:31 id = 2 (local); Seed = 3506; Starting new sample
2019-04-21 11:59:27 id = 0 (local); Seed = 3501; Done (1)
2019-04-21 11:59:27 id = 0 (local); Seed = 3507; Starting new sample
2019-04-21 11:59:36 id = 5 (local); Seed = 3505; Done (1)
2019-04-21 11:59:36 id = 5 (local); Seed = 3508; Starting new sample
2019-04-21 11:59:42 id = 1 (local); Seed = 3502; Done (2)
2019-04-21 11:59:42 id = 1 (local); Seed = 3509; Starting new sample
2019-04-21 11:59:44 id = 4 (local); Seed = 3503; Done (1)
2019-04-21 11:59:44 id = 4 (local); Seed = 3510; Starting new sample
2019-04-21 11:59:49 id = 3 (local); Seed = 3504; Done (1)
2019-04-21 11:59:49 id = 3 (local); Seed = 3511; Starting new sample
2019-04-21 12:00:13 id = 2 (local); Seed = 3506; Done (1)
2019-04-21 12:00:13 id = 2 (local); Seed = 3512; Starting new sample
2019-04-21 12:01:09 id = 0 (local); Seed = 3507; Done (2)
2019-04-21 12:01:09 id = 0 (local); Seed = 3513; Starting new sample
2019-04-21 12:01:14 id = 5 (local); Seed = 3508; Done (0)
2019-04-21 12:01:14 id = 5 (local); Seed = 3514; Starting new sample
2019-04-21 12:01:21 id = 1 (local); Seed = 3509; Done (0)
2019-04-21 12:01:21 id = 1 (local); Seed = 3515; Starting new sample
2019-04-21 12:01:27 id = 4 (local); Seed = 3510; Done (1)
2019-04-21 12:01:27 id = 4 (local); Seed = 3516; Starting new sample
2019-04-21 12:01:31 id = 3 (local); Seed = 3511; Done (1)
2019-04-21 12:01:31 id = 3 (local); Seed = 3517; Starting new sample
2019-04-21 12:01:51 id = 2 (local); Seed = 3512; Done (0)
2019-04-21 12:01:51 id = 2 (local); Seed = 3518; Starting new sample
2019-04-21 12:02:45 id = 4 (local); Seed = 3516; Done (0)
2019-04-21 12:02:45 id = 4 (local); Seed = 3519; Starting new sample
2019-04-21 12:02:46 id = 0 (local); Seed = 3513; Done (0)
2019-04-21 12:02:46 id = 0 (local); Seed = 3520; Starting new sample
2019-04-21 12:02:56 id = 5 (local); Seed = 3514; Done (1)
2019-04-21 12:02:56 id = 5 (local); Seed = 3521; Starting new sample
2019-04-21 12:03:03 id = 1 (local); Seed = 3515; Done (1)
2019-04-21 12:03:03 id = 1 (local); Seed = 3522; Starting new sample
2019-04-21 12:03:09 id = 3 (local); Seed = 3517; Done (0)
2019-04-21 12:03:09 id = 3 (local); Seed = 3523; Starting new sample
2019-04-21 12:03:33 id = 2 (local); Seed = 3518; Done (0)
2019-04-21 12:03:33 id = 2 (local); Seed = 3524; Starting new sample
2019-04-21 12:04:20 id = 0 (local); Seed = 3520; Done (1)
2019-04-21 12:04:20 id = 0 (local); Seed = 3525; Starting new sample
2019-04-21 12:04:21 id = 4 (local); Seed = 3519; Done (0)
2019-04-21 12:04:21 id = 4 (local); Seed = 3526; Starting new sample
2019-04-21 12:04:33 id = 5 (local); Seed = 3521; Done (0)
2019-04-21 12:04:33 id = 5 (local); Seed = 3527; Starting new sample
2019-04-21 12:04:45 id = 1 (local); Seed = 3522; Done (2)
2019-04-21 12:04:45 id = 1 (local); Seed = 3528; Starting new sample
2019-04-21 12:04:52 id = 3 (local); Seed = 3523; Done (1)
2019-04-21 12:04:52 id = 3 (local); Seed = 3529; Starting new sample
2019-04-21 12:04:58 id = 2 (local); Seed = 3524; Done (0)
2019-04-21 12:04:58 id = 2 (local); Seed = 3530; Starting new sample
2019-04-21 12:05:59 id = 0 (local); Seed = 3525; Done (0)
2019-04-21 12:05:59 id = 0 (local); Seed = 3531; Starting new sample
2019-04-21 12:06:03 id = 4 (local); Seed = 3526; Done (1)
2019-04-21 12:06:03 id = 4 (local); Seed = 3532; Starting new sample
2019-04-21 12:06:12 id = 5 (local); Seed = 3527; Done (1)
2019-04-21 12:06:12 id = 5 (local); Seed = 3533; Starting new sample
2019-04-21 12:06:21 id = 1 (local); Seed = 3528; Done (0)
2019-04-21 12:06:21 id = 1 (local); Seed = 3534; Starting new sample
2019-04-21 12:06:30 id = 3 (local); Seed = 3529; Done (0)
2019-04-21 12:06:30 id = 3 (local); Seed = 3535; Starting new sample
2019-04-21 12:06:41 id = 2 (local); Seed = 3530; Done (1)
2019-04-21 12:06:41 id = 2 (local); Seed = 3536; Starting new sample
2019-04-21 12:07:15 id = 4 (local); Seed = 3532; Done (0)
2019-04-21 12:07:15 id = 4 (local); Seed = 3537; Starting new sample
2019-04-21 12:07:41 id = 0 (local); Seed = 3531; Done (1)
2019-04-21 12:07:41 id = 0 (local); Seed = 3538; Starting new sample
2019-04-21 12:07:42 id = 5 (local); Seed = 3533; Done (0)
2019-04-21 12:07:43 id = 5 (local); Seed = 3539; Starting new sample
2019-04-21 12:08:03 id = 1 (local); Seed = 3534; Done (0)
2019-04-21 12:08:03 id = 1 (local); Seed = 3540; Starting new sample
2019-04-21 12:08:09 id = 2 (local); Seed = 3536; Done (0)
2019-04-21 12:08:09 id = 2 (local); Seed = 3541; Starting new sample
2019-04-21 12:08:12 id = 3 (local); Seed = 3535; Done (1)
2019-04-21 12:08:12 id = 3 (local); Seed = 3542; Starting new sample
2019-04-21 12:08:31 id = 4 (local); Seed = 3537; Done (0)
2019-04-21 12:08:31 id = 4 (local); Seed = 3543; Starting new sample
2019-04-21 12:09:23 id = 0 (local); Seed = 3538; Done (1)
2019-04-21 12:09:23 id = 0 (local); Seed = 3544; Starting new sample
2019-04-21 12:09:25 id = 5 (local); Seed = 3539; Done (0)
2019-04-21 12:09:25 id = 5 (local); Seed = 3545; Starting new sample
2019-04-21 12:09:40 id = 1 (local); Seed = 3540; Done (0)
2019-04-21 12:09:40 id = 1 (local); Seed = 3546; Starting new sample
2019-04-21 12:09:48 id = 2 (local); Seed = 3541; Done (1)
2019-04-21 12:09:49 id = 2 (local); Seed = 3547; Starting new sample
2019-04-21 12:09:54 id = 3 (local); Seed = 3542; Done (0)
2019-04-21 12:09:54 id = 3 (local); Seed = 3548; Starting new sample
2019-04-21 12:10:14 id = 4 (local); Seed = 3543; Done (1)
2019-04-21 12:10:14 id = 4 (local); Seed = 3549; Starting new sample
2019-04-21 12:10:52 id = 0 (local); Seed = 3544; Done (0)
2019-04-21 12:10:52 id = 0 (local); Seed = 3550; Starting new sample
2019-04-21 12:11:03 id = 5 (local); Seed = 3545; Done (0)
2019-04-21 12:11:03 id = 5 (local); Seed = 3551; Starting new sample
2019-04-21 12:11:23 id = 1 (local); Seed = 3546; Done (1)
2019-04-21 12:11:23 id = 1 (local); Seed = 3552; Starting new sample
2019-04-21 12:11:30 id = 3 (local); Seed = 3548; Done (0)
2019-04-21 12:11:30 id = 3 (local); Seed = 3553; Starting new sample
2019-04-21 12:11:31 id = 2 (local); Seed = 3547; Done (2)
2019-04-21 12:11:31 id = 2 (local); Seed = 3554; Starting new sample
2019-04-21 12:11:53 id = 4 (local); Seed = 3549; Done (0)
2019-04-21 12:11:53 id = 4 (local); Seed = 3555; Starting new sample
2019-04-21 12:12:31 id = 0 (local); Seed = 3550; Done (1)
2019-04-21 12:12:31 id = 0 (local); Seed = 3556; Starting new sample
2019-04-21 12:12:45 id = 5 (local); Seed = 3551; Done (2)
2019-04-21 12:12:45 id = 5 (local); Seed = 3557; Starting new sample
2019-04-21 12:13:02 id = 1 (local); Seed = 3552; Done (1)
2019-04-21 12:13:02 id = 1 (local); Seed = 3558; Starting new sample
2019-04-21 12:13:09 id = 3 (local); Seed = 3553; Done (0)
2019-04-21 12:13:09 id = 3 (local); Seed = 3559; Starting new sample
2019-04-21 12:13:13 id = 2 (local); Seed = 3554; Done (0)
2019-04-21 12:13:13 id = 2 (local); Seed = 3560; Starting new sample
2019-04-21 12:13:35 id = 4 (local); Seed = 3555; Done (2)
2019-04-21 12:13:35 id = 4 (local); Seed = 3561; Starting new sample
2019-04-21 12:13:56 id = 0 (local); Seed = 3556; Done (0)
2019-04-21 12:13:56 id = 0 (local); Seed = 3562; Starting new sample
2019-04-21 12:14:23 id = 5 (local); Seed = 3557; Done (0)
2019-04-21 12:14:23 id = 5 (local); Seed = 3563; Starting new sample
2019-04-21 12:14:34 id = 1 (local); Seed = 3558; Done (0)
2019-04-21 12:14:34 id = 1 (local); Seed = 3564; Starting new sample
2019-04-21 12:14:51 id = 3 (local); Seed = 3559; Done (1)
2019-04-21 12:14:51 id = 3 (local); Seed = 3565; Starting new sample
2019-04-21 12:14:52 id = 2 (local); Seed = 3560; Done (1)
2019-04-21 12:14:52 id = 2 (local); Seed = 3566; Starting new sample
2019-04-21 12:15:00 id = 4 (local); Seed = 3561; Done (1)
2019-04-21 12:15:00 id = 4 (local); Seed = 3567; Starting new sample
2019-04-21 12:15:39 id = 0 (local); Seed = 3562; Done (1)
2019-04-21 12:15:39 id = 0 (local); Seed = 3568; Starting new sample
2019-04-21 12:15:56 id = 1 (local); Seed = 3564; Done (0)
2019-04-21 12:15:56 id = 1 (local); Seed = 3569; Starting new sample
2019-04-21 12:16:05 id = 5 (local); Seed = 3563; Done (2)
2019-04-21 12:16:05 id = 5 (local); Seed = 3570; Starting new sample
2019-04-21 12:16:24 id = 3 (local); Seed = 3565; Done (0)
2019-04-21 12:16:24 id = 3 (local); Seed = 3571; Starting new sample
2019-04-21 12:16:34 id = 2 (local); Seed = 3566; Done (0)
2019-04-21 12:16:34 id = 2 (local); Seed = 3572; Starting new sample
2019-04-21 12:16:43 id = 4 (local); Seed = 3567; Done (1)
2019-04-21 12:16:43 id = 4 (local); Seed = 3573; Starting new sample
2019-04-21 12:16:50 id = 0 (local); Seed = 3568; Done (0)
2019-04-21 12:16:50 id = 0 (local); Seed = 3574; Starting new sample
2019-04-21 12:17:35 id = 1 (local); Seed = 3569; Done (0)
2019-04-21 12:17:35 id = 1 (local); Seed = 3575; Starting new sample
2019-04-21 12:17:47 id = 5 (local); Seed = 3570; Done (0)
2019-04-21 12:17:47 id = 5 (local); Seed = 3576; Starting new sample
2019-04-21 12:17:53 id = 2 (local); Seed = 3572; Done (0)
2019-04-21 12:17:53 id = 2 (local); Seed = 3577; Starting new sample
2019-04-21 12:18:07 id = 3 (local); Seed = 3571; Done (0)
2019-04-21 12:18:07 id = 3 (local); Seed = 3578; Starting new sample
2019-04-21 12:18:22 id = 4 (local); Seed = 3573; Done (0)
2019-04-21 12:18:22 id = 4 (local); Seed = 3579; Starting new sample
2019-04-21 12:18:33 id = 0 (local); Seed = 3574; Done (0)
2019-04-21 12:18:33 id = 0 (local); Seed = 3580; Starting new sample
2019-04-21 12:19:17 id = 1 (local); Seed = 3575; Done (0)
2019-04-21 12:19:17 id = 1 (local); Seed = 3581; Starting new sample
2019-04-21 12:19:25 id = 5 (local); Seed = 3576; Done (0)
2019-04-21 12:19:25 id = 5 (local); Seed = 3582; Starting new sample
2019-04-21 12:19:32 id = 2 (local); Seed = 3577; Done (0)
2019-04-21 12:19:32 id = 2 (local); Seed = 3583; Starting new sample
2019-04-21 12:19:49 id = 3 (local); Seed = 3578; Done (1)
2019-04-21 12:19:49 id = 3 (local); Seed = 3584; Starting new sample
2019-04-21 12:20:03 id = 0 (local); Seed = 3580; Done (0)
2019-04-21 12:20:03 id = 0 (local); Seed = 3585; Starting new sample
2019-04-21 12:20:04 id = 4 (local); Seed = 3579; Done (0)
2019-04-21 12:20:04 id = 4 (local); Seed = 3586; Starting new sample
2019-04-21 12:20:57 id = 1 (local); Seed = 3581; Done (1)
2019-04-21 12:20:57 id = 1 (local); Seed = 3587; Starting new sample
2019-04-21 12:21:08 id = 5 (local); Seed = 3582; Done (0)
2019-04-21 12:21:08 id = 5 (local); Seed = 3588; Starting new sample
2019-04-21 12:21:14 id = 2 (local); Seed = 3583; Done (1)
2019-04-21 12:21:14 id = 2 (local); Seed = 3589; Starting new sample
2019-04-21 12:21:26 id = 3 (local); Seed = 3584; Done (0)
2019-04-21 12:21:26 id = 3 (local); Seed = 3590; Starting new sample
2019-04-21 12:21:42 id = 0 (local); Seed = 3585; Done (0)
2019-04-21 12:21:42 id = 0 (local); Seed = 3591; Starting new sample
2019-04-21 12:21:46 id = 4 (local); Seed = 3586; Done (0)
2019-04-21 12:21:46 id = 4 (local); Seed = 3592; Starting new sample
2019-04-21 12:22:39 id = 1 (local); Seed = 3587; Done (1)
2019-04-21 12:22:39 id = 1 (local); Seed = 3593; Starting new sample
2019-04-21 12:22:45 id = 5 (local); Seed = 3588; Done (0)
2019-04-21 12:22:45 id = 5 (local); Seed = 3594; Starting new sample
2019-04-21 12:22:53 id = 2 (local); Seed = 3589; Done (1)
2019-04-21 12:22:53 id = 2 (local); Seed = 3595; Starting new sample
2019-04-21 12:23:08 id = 3 (local); Seed = 3590; Done (1)
2019-04-21 12:23:08 id = 3 (local); Seed = 3596; Starting new sample
2019-04-21 12:23:22 id = 4 (local); Seed = 3592; Done (0)
2019-04-21 12:23:22 id = 4 (local); Seed = 3597; Starting new sample
2019-04-21 12:23:25 id = 0 (local); Seed = 3591; Done (1)
2019-04-21 12:23:25 id = 0 (local); Seed = 3598; Starting new sample
2019-04-21 12:24:18 id = 1 (local); Seed = 3593; Done (0)
2019-04-21 12:24:18 id = 1 (local); Seed = 3599; Starting new sample
2019-04-21 12:24:27 id = 5 (local); Seed = 3594; Done (2)
2019-04-21 12:24:27 id = 5 (local); Seed = 3600; Starting new sample
2019-04-21 12:24:35 id = 2 (local); Seed = 3595; Done (2)
2019-04-21 12:24:35 id = 2 (local); Seed = 3601; Starting new sample
2019-04-21 12:24:39 id = 3 (local); Seed = 3596; Done (0)
2019-04-21 12:24:39 id = 3 (local); Seed = 3602; Starting new sample
2019-04-21 12:24:50 id = 4 (local); Seed = 3597; Done (1)
2019-04-21 12:24:50 id = 4 (local); Seed = 3603; Starting new sample
2019-04-21 12:25:07 id = 0 (local); Seed = 3598; Done (0)
2019-04-21 12:25:07 id = 0 (local); Seed = 3604; Starting new sample
2019-04-21 12:26:00 id = 1 (local); Seed = 3599; Done (0)
2019-04-21 12:26:00 id = 1 (local); Seed = 3605; Starting new sample
2019-04-21 12:26:05 id = 5 (local); Seed = 3600; Done (0)
2019-04-21 12:26:05 id = 5 (local); Seed = 3606; Starting new sample
2019-04-21 12:26:13 id = 2 (local); Seed = 3601; Done (0)
2019-04-21 12:26:13 id = 2 (local); Seed = 3607; Starting new sample
2019-04-21 12:26:18 id = 3 (local); Seed = 3602; Done (0)
2019-04-21 12:26:18 id = 3 (local); Seed = 3608; Starting new sample
2019-04-21 12:26:21 id = 0 (local); Seed = 3604; Done (0)
2019-04-21 12:26:21 id = 0 (local); Seed = 3609; Starting new sample
2019-04-21 12:26:33 id = 4 (local); Seed = 3603; Done (0)
2019-04-21 12:26:33 id = 4 (local); Seed = 3610; Starting new sample
2019-04-21 12:27:40 id = 1 (local); Seed = 3605; Done (1)
2019-04-21 12:27:40 id = 1 (local); Seed = 3611; Starting new sample
2019-04-21 12:27:48 id = 5 (local); Seed = 3606; Done (0)
2019-04-21 12:27:48 id = 5 (local); Seed = 3612; Starting new sample
2019-04-21 12:27:55 id = 3 (local); Seed = 3608; Done (0)
2019-04-21 12:27:55 id = 3 (local); Seed = 3613; Starting new sample
2019-04-21 12:27:56 id = 2 (local); Seed = 3607; Done (0)
2019-04-21 12:27:56 id = 2 (local); Seed = 3614; Starting new sample
2019-04-21 12:28:00 id = 0 (local); Seed = 3609; Done (0)
2019-04-21 12:28:00 id = 0 (local); Seed = 3615; Starting new sample
2019-04-21 12:28:15 id = 4 (local); Seed = 3610; Done (0)
2019-04-21 12:28:15 id = 4 (local); Seed = 3616; Starting new sample
2019-04-21 12:29:11 id = 5 (local); Seed = 3612; Done (0)
2019-04-21 12:29:12 id = 5 (local); Seed = 3617; Starting new sample
2019-04-21 12:29:23 id = 1 (local); Seed = 3611; Done (1)
2019-04-21 12:29:23 id = 1 (local); Seed = 3618; Starting new sample
2019-04-21 12:29:24 id = 3 (local); Seed = 3613; Done (1)
2019-04-21 12:29:24 id = 3 (local); Seed = 3619; Starting new sample
2019-04-21 12:29:38 id = 2 (local); Seed = 3614; Done (2)
2019-04-21 12:29:38 id = 2 (local); Seed = 3620; Starting new sample
2019-04-21 12:29:42 id = 0 (local); Seed = 3615; Done (1)
2019-04-21 12:29:42 id = 0 (local); Seed = 3621; Starting new sample
2019-04-21 12:29:53 id = 4 (local); Seed = 3616; Done (0)
2019-04-21 12:29:53 id = 4 (local); Seed = 3622; Starting new sample
2019-04-21 12:30:50 id = 5 (local); Seed = 3617; Done (0)
2019-04-21 12:30:51 id = 5 (local); Seed = 3623; Starting new sample
2019-04-21 12:30:57 id = 2 (local); Seed = 3620; Done (0)
2019-04-21 12:30:57 id = 2 (local); Seed = 3624; Starting new sample
2019-04-21 12:31:05 id = 1 (local); Seed = 3618; Done (0)
2019-04-21 12:31:05 id = 1 (local); Seed = 3625; Starting new sample
2019-04-21 12:31:06 id = 3 (local); Seed = 3619; Done (2)
2019-04-21 12:31:06 id = 3 (local); Seed = 3626; Starting new sample
2019-04-21 12:31:18 id = 0 (local); Seed = 3621; Done (1)
2019-04-21 12:31:18 id = 0 (local); Seed = 3627; Starting new sample
2019-04-21 12:31:35 id = 4 (local); Seed = 3622; Done (0)
2019-04-21 12:31:35 id = 4 (local); Seed = 3628; Starting new sample
2019-04-21 12:32:27 id = 2 (local); Seed = 3624; Done (0)
2019-04-21 12:32:27 id = 2 (local); Seed = 3629; Starting new sample
2019-04-21 12:32:33 id = 5 (local); Seed = 3623; Done (0)
2019-04-21 12:32:33 id = 5 (local); Seed = 3630; Starting new sample
2019-04-21 12:32:44 id = 1 (local); Seed = 3625; Done (0)
2019-04-21 12:32:44 id = 1 (local); Seed = 3631; Starting new sample
2019-04-21 12:32:48 id = 3 (local); Seed = 3626; Done (1)
2019-04-21 12:32:49 id = 3 (local); Seed = 3632; Starting new sample
2019-04-21 12:33:00 id = 0 (local); Seed = 3627; Done (1)
2019-04-21 12:33:00 id = 0 (local); Seed = 3633; Starting new sample
2019-04-21 12:33:14 id = 4 (local); Seed = 3628; Done (1)
2019-04-21 12:33:14 id = 4 (local); Seed = 3634; Starting new sample
2019-04-21 12:34:06 id = 2 (local); Seed = 3629; Done (0)
2019-04-21 12:34:06 id = 2 (local); Seed = 3635; Starting new sample
2019-04-21 12:34:15 id = 5 (local); Seed = 3630; Done (0)
2019-04-21 12:34:15 id = 5 (local); Seed = 3636; Starting new sample
2019-04-21 12:34:22 id = 3 (local); Seed = 3632; Done (0)
2019-04-21 12:34:22 id = 3 (local); Seed = 3637; Starting new sample
2019-04-21 12:34:26 id = 1 (local); Seed = 3631; Done (0)
2019-04-21 12:34:26 id = 1 (local); Seed = 3638; Starting new sample
2019-04-21 12:34:39 id = 0 (local); Seed = 3633; Done (0)
2019-04-21 12:34:39 id = 0 (local); Seed = 3639; Starting new sample
2019-04-21 12:34:57 id = 4 (local); Seed = 3634; Done (0)
2019-04-21 12:34:57 id = 4 (local); Seed = 3640; Starting new sample
2019-04-21 12:35:44 id = 5 (local); Seed = 3636; Done (0)
2019-04-21 12:35:44 id = 5 (local); Seed = 3641; Starting new sample
2019-04-21 12:35:48 id = 2 (local); Seed = 3635; Done (1)
2019-04-21 12:35:48 id = 2 (local); Seed = 3642; Starting new sample
2019-04-21 12:36:01 id = 3 (local); Seed = 3637; Done (0)
2019-04-21 12:36:01 id = 3 (local); Seed = 3643; Starting new sample
2019-04-21 12:36:08 id = 1 (local); Seed = 3638; Done (0)
2019-04-21 12:36:08 id = 1 (local); Seed = 3644; Starting new sample
2019-04-21 12:36:21 id = 0 (local); Seed = 3639; Done (2)
2019-04-21 12:36:21 id = 0 (local); Seed = 3645; Starting new sample
2019-04-21 12:36:22 id = 4 (local); Seed = 3640; Done (0)
2019-04-21 12:36:22 id = 4 (local); Seed = 3646; Starting new sample
2019-04-21 12:37:21 id = 5 (local); Seed = 3641; Done (0)
2019-04-21 12:37:21 id = 5 (local); Seed = 3647; Starting new sample
2019-04-21 12:37:30 id = 2 (local); Seed = 3642; Done (0)
2019-04-21 12:37:30 id = 2 (local); Seed = 3648; Starting new sample
2019-04-21 12:37:40 id = 1 (local); Seed = 3644; Done (0)
2019-04-21 12:37:40 id = 1 (local); Seed = 3649; Starting new sample
2019-04-21 12:37:43 id = 3 (local); Seed = 3643; Done (2)
2019-04-21 12:37:43 id = 3 (local); Seed = 3650; Starting new sample
2019-04-21 12:38:00 id = 0 (local); Seed = 3645; Done (0)
2019-04-21 12:38:00 id = 0 (local); Seed = 3651; Starting new sample
2019-04-21 12:38:04 id = 4 (local); Seed = 3646; Done (0)
2019-04-21 12:38:04 id = 4 (local); Seed = 3652; Starting new sample
2019-04-21 12:38:59 id = 1 (local); Seed = 3649; Done (0)
2019-04-21 12:38:59 id = 1 (local); Seed = 3653; Starting new sample
2019-04-21 12:39:03 id = 5 (local); Seed = 3647; Done (1)
2019-04-21 12:39:03 id = 5 (local); Seed = 3654; Starting new sample
2019-04-21 12:39:05 id = 2 (local); Seed = 3648; Done (0)
2019-04-21 12:39:05 id = 2 (local); Seed = 3655; Starting new sample
2019-04-21 12:39:22 id = 3 (local); Seed = 3650; Done (0)
